order_id,customer_id,order_date,status,total_amount,shipping_cost,payment_method,shipping_address,billing_address,created_at,updated_at
4732,872,2024-12-24,Delivered,1886.17,14.14,PayPal,99391 Charles Drive Suite 291,1677 Pacheco Creek Apt. 861,2024-12-24,2024-12-26
4733,872,2024-12-28,Delivered,3157.92,17.93,PayPal,096 Ballard Ford,88602 Edwards Branch,2024-12-28,2024-12-30
4734,873,2024-09-05,Delivered,2138.65,16.95,PayPal,235 Mendez Lock,4729 Jacob Forest Suite 984,2024-09-05,2024-09-09
4735,873,2023-11-17,Delivered,1187.69,14.53,Debit Card,54170 Schmidt Club Suite 274,83564 Amber Ridge,2023-11-17,2023-11-21
4736,873,2024-12-15,Delivered,2569.66,8.64,Credit Card,187 Evelyn Trafficway,046 Johnson Extensions,2024-12-15,2024-12-16
4737,873,2024-06-28,Delivered,4109.06,14.82,PayPal,523 Kimberly Parkway Apt. 822,57899 John Roads Suite 030,2024-06-28,2024-06-30
4738,873,2023-12-19,Delivered,6219.67,19.97,Debit Card,39728 Brown Loop Apt. 267,988 Cheryl Walk,2023-12-19,2023-12-23
4739,873,2024-04-06,Delivered,2374.61,18.73,PayPal,62903 Micheal Forges Suite 174,4053 Merritt Ports Apt. 378,2024-04-06,2024-04-07
4740,873,2024-07-25,Delivered,2406.06,12.62,PayPal,85579 Hughes Locks Apt. 894,7372 Richard Street,2024-07-25,2024-07-26
4741,874,2025-01-03,Delivered,5713.94,9.61,PayPal,177 Jacqueline Glens Suite 982,31885 Bryant Station Suite 076,2025-01-03,2025-01-03
4742,874,2024-12-28,Delivered,2145.56,7.46,Credit Card,196 Chad Lake,6130 Huffman Walks,2024-12-28,2024-12-28
4743,874,2024-12-19,Delivered,4140.46,15.4,PayPal,6554 Mark Spring Apt. 512,299 Simpson Falls Apt. 837,2024-12-19,2024-12-19
4744,874,2024-11-16,Delivered,2642.02,7.83,Credit Card,2583 Mia Junctions,077 Cisneros Wall,2024-11-16,2024-11-19
4745,874,2025-01-11,Shipped,834.77,12.11,Debit Card,83241 Stephanie Orchard,7552 Johnson Burgs,2025-01-11,2025-01-13
4746,874,2024-11-17,Delivered,2261.75,8.12,Debit Card,87482 Farrell Trace Apt. 760,6260 Teresa Islands,2024-11-17,2024-11-17
4747,874,2025-01-08,Delivered,2670.56,14.53,Credit Card,64495 Marquez Stravenue,2186 Harris Via,2025-01-08,2025-01-10
4748,874,2024-11-13,Delivered,1528.66,17.33,Credit Card,849 Jacqueline Fields Apt. 639,4532 Sims Squares Suite 092,2024-11-13,2024-11-16
4749,875,2024-07-11,Delivered,5146.93,14.48,PayPal,2641 Taylor Mountains Apt. 056,6301 Justin Field Suite 320,2024-07-11,2024-07-14
4750,875,2024-10-01,Delivered,1658.65,14.06,PayPal,7596 Amy Village,5382 Castaneda Junctions,2024-10-01,2024-10-04
4751,875,2024-11-01,Delivered,4124.43,14.37,Debit Card,762 Anthony Cape Apt. 380,477 Dominic Neck,2024-11-01,2024-11-03
4752,875,2024-08-28,Delivered,8079.78,8.39,Credit Card,2492 Gutierrez Freeway Suite 203,05446 David Green,2024-08-28,2024-08-29
4753,875,2024-10-07,Delivered,4970.0,5.73,Credit Card,8472 Osborne Street,00617 Walls Throughway,2024-10-07,2024-10-10
4754,876,2023-12-07,Delivered,781.4,7.23,Credit Card,329 Kristina Inlet,0770 Marshall Harbor,2023-12-07,2023-12-10
4755,876,2024-02-09,Delivered,279.71,14.15,Credit Card,627 Joseph Row Apt. 258,094 Davis Glens Suite 289,2024-02-09,2024-02-10
4756,876,2024-09-21,Delivered,3596.67,9.69,Credit Card,42931 Paula Grove,1397 Kathryn Tunnel Suite 569,2024-09-21,2024-09-24
4757,876,2024-05-13,Delivered,829.51,13.68,PayPal,43080 Hughes Brook,917 Cody Ways,2024-05-13,2024-05-14
4758,877,2024-08-27,Delivered,3359.62,10.25,Debit Card,18875 Kenneth Common,417 White Stream Apt. 980,2024-08-27,2024-08-29
4759,878,2024-01-28,Delivered,3435.48,15.39,PayPal,54153 Brittany Avenue Suite 093,815 Linda Squares Apt. 141,2024-01-28,2024-01-31
4760,878,2024-09-27,Delivered,1900.23,16.41,Debit Card,927 Young Mission,53877 Cruz Springs,2024-09-27,2024-10-01
4761,878,2024-02-02,Delivered,2410.27,19.88,Debit Card,9536 Brock Haven Apt. 052,106 Tyler Views Apt. 446,2024-02-02,2024-02-02
4762,878,2024-09-08,Delivered,3566.74,11.72,Debit Card,6672 Fitzgerald Field,358 Matthew Land Apt. 506,2024-09-08,2024-09-08
4763,878,2023-07-21,Delivered,2080.36,7.98,Credit Card,4050 Brown Isle Apt. 994,59223 Russell View,2023-07-21,2023-07-26
4764,878,2024-08-23,Delivered,4381.31,12.88,Credit Card,71651 Conrad Lights Apt. 540,24105 Smith Inlet,2024-08-23,2024-08-24
4765,878,2024-02-07,Delivered,6855.34,5.41,PayPal,10823 Kenneth Mill Apt. 816,2177 Aaron Views,2024-02-07,2024-02-07
4766,878,2023-04-05,Delivered,2530.53,16.67,PayPal,9908 Flowers Parkways,69623 Stephen View,2023-04-05,2023-04-09
4767,878,2024-01-16,Delivered,3670.73,12.01,Credit Card,1577 Brittney Crest Suite 232,936 Mike Mountains,2024-01-16,2024-01-21
4768,878,2023-08-23,Delivered,6152.46,11.96,PayPal,7261 Byrd Camp Suite 761,5307 Ruiz Viaduct Suite 520,2023-08-23,2023-08-26
4769,878,2023-10-05,Delivered,714.41,11.2,PayPal,9020 Walters Lodge,360 Estrada Street,2023-10-05,2023-10-06
4770,878,2024-09-04,Delivered,3336.91,5.87,Credit Card,072 Foster Lakes Apt. 501,5282 Richardson Flat Apt. 452,2024-09-04,2024-09-08
4771,879,2024-05-26,Delivered,4191.98,5.44,PayPal,9675 Lisa Isle,0074 Allison Cove Apt. 579,2024-05-26,2024-05-29
4772,879,2023-10-29,Delivered,4724.85,14.46,PayPal,357 Christopher Crest Suite 343,31241 Walker Divide Apt. 542,2023-10-29,2023-10-30
4773,879,2023-11-26,Delivered,7904.83,5.05,PayPal,989 Adams Parkway Apt. 421,4845 Murillo Roads,2023-11-26,2023-11-27
4774,880,2024-10-12,Delivered,2943.7,11.91,Debit Card,71082 Timothy Pike,9281 Mark Valley Suite 955,2024-10-12,2024-10-17
4775,880,2024-07-18,Delivered,6443.97,18.19,Credit Card,041 Pollard Knolls,31935 Thompson Unions Apt. 957,2024-07-18,2024-07-21
4776,880,2025-01-15,Processing,3410.89,17.8,Credit Card,40842 Taylor Creek Apt. 531,9222 Bryant Place Suite 853,2025-01-15,2025-01-16
4777,880,2024-11-02,Delivered,7390.72,13.82,Debit Card,676 Francisco Roads,7314 Christensen Shore Apt. 463,2024-11-02,2024-11-04
4778,880,2024-10-05,Delivered,582.87,9.84,Debit Card,2647 Wallace Drives Suite 194,3147 Ryan Islands,2024-10-05,2024-10-05
4779,880,2024-12-21,Delivered,717.44,11.74,Debit Card,210 Lewis Key Suite 992,346 Smith Terrace,2024-12-21,2024-12-23
4780,880,2024-07-26,Delivered,3566.9,14.99,PayPal,181 Paul Squares,46672 Hunter Drives,2024-07-26,2024-07-26
4781,880,2024-08-25,Delivered,2993.81,6.85,PayPal,0361 Wayne Hill Apt. 572,80394 Melissa Skyway,2024-08-25,2024-08-29
4782,880,2025-01-02,Delivered,2262.8,5.07,PayPal,982 Arthur Port,6638 Smith Canyon,2025-01-02,2025-01-04
4783,880,2024-11-13,Delivered,3969.79,19.79,PayPal,988 Megan Court Apt. 416,60599 Dana Gardens,2024-11-13,2024-11-17
4784,881,2024-05-05,Delivered,1665.45,7.89,PayPal,87333 Stephanie Garden,12047 Hernandez Streets Apt. 309,2024-05-05,2024-05-09
4785,881,2024-07-11,Delivered,5448.82,18.77,PayPal,800 Wood Ferry,145 Moore Glen Suite 932,2024-07-11,2024-07-11
4786,881,2024-04-02,Delivered,4666.94,6.5,Debit Card,543 Nicole Island,3360 Joseph Plains,2024-04-02,2024-04-02
4787,881,2024-08-03,Delivered,1623.76,15.55,PayPal,31424 Smith Point Apt. 500,9116 Mary Roads Suite 166,2024-08-03,2024-08-05
4788,881,2024-01-28,Delivered,3801.5,9.8,Debit Card,22864 Cameron Valley,2435 Melanie Lodge,2024-01-28,2024-01-31
4789,881,2024-11-20,Delivered,1961.28,15.26,Credit Card,48355 Gill Junction,39161 Jennifer Loaf Apt. 050,2024-11-20,2024-11-24
4790,881,2024-09-11,Delivered,511.18,15.87,Credit Card,9694 Burns Crest Suite 638,384 Steven Radial,2024-09-11,2024-09-14
4791,881,2024-09-24,Delivered,4063.14,7.59,Credit Card,1757 Harrison Club Apt. 280,658 Rice Dale,2024-09-24,2024-09-27
4792,882,2023-11-07,Delivered,2229.81,6.9,Debit Card,164 Ward Causeway Apt. 389,352 Fox Cliffs,2023-11-07,2023-11-11
4793,882,2024-05-25,Delivered,4209.43,5.35,Debit Card,1363 Duran Island Apt. 746,959 Phillips Plains Apt. 162,2024-05-25,2024-05-25
4794,882,2024-01-12,Delivered,1655.13,14.48,PayPal,0623 Carroll Walks,170 Johnson Forest,2024-01-12,2024-01-13
4795,882,2023-11-14,Delivered,889.83,17.61,PayPal,2566 Gonzalez Turnpike Apt. 979,16242 Ruth Lodge,2023-11-14,2023-11-17
4796,882,2023-11-23,Delivered,2619.2,9.05,Debit Card,6377 Charles Ramp Suite 733,7285 Powell Mount,2023-11-23,2023-11-25
4797,883,2024-02-21,Delivered,669.9,7.95,Debit Card,38763 Howard Haven,453 Brown Bridge Apt. 459,2024-02-21,2024-02-22
4798,883,2024-09-16,Delivered,758.06,8.39,Debit Card,335 Virginia Pike Suite 269,634 Amber Manor Suite 130,2024-09-16,2024-09-20
4799,883,2024-10-15,Delivered,4601.22,11.13,Credit Card,624 Theresa Circles Apt. 878,2363 Mark Stream,2024-10-15,2024-10-18
4800,883,2024-11-28,Delivered,2828.23,9.11,Credit Card,8149 Andrea Meadow,5233 Harrell Junctions Apt. 736,2024-11-28,2024-11-30
4801,883,2024-09-08,Delivered,179.94,11.74,PayPal,52478 Tyler Isle Apt. 201,7603 Kimberly Branch Suite 170,2024-09-08,2024-09-09
4802,884,2024-04-02,Delivered,6425.03,14.0,PayPal,7707 Sherry Square Suite 142,6534 David Stream Apt. 284,2024-04-02,2024-04-05
4803,884,2024-07-27,Delivered,3039.75,14.47,PayPal,90589 Bradshaw Knolls Apt. 000,83794 Williams Forge,2024-07-27,2024-07-28
4804,884,2024-06-16,Delivered,2190.27,10.01,PayPal,009 Mikayla Pines Suite 124,16086 Jeremy Park Apt. 126,2024-06-16,2024-06-17
4805,884,2024-12-11,Delivered,2831.36,7.68,PayPal,7756 Derek Prairie Suite 676,002 Lopez Row Suite 204,2024-12-11,2024-12-12
4806,884,2024-04-12,Delivered,6258.59,19.74,Debit Card,2120 Jones Mount Apt. 797,238 Green Glen Suite 511,2024-04-12,2024-04-12
4807,884,2024-03-24,Delivered,1233.07,9.72,Debit Card,75092 Terri Neck,74545 Taylor Wells Suite 716,2024-03-24,2024-03-25
4808,885,2024-12-09,Delivered,1793.25,15.76,Debit Card,0932 Walsh Streets Suite 843,4027 Hinton Stravenue Suite 893,2024-12-09,2024-12-13
4809,886,2025-01-07,Delivered,1519.29,8.28,Debit Card,77428 Graves Trail,58748 Michelle Crest,2025-01-07,2025-01-12
4810,886,2025-01-06,Delivered,6464.58,10.85,Debit Card,439 Shelley Extension Apt. 043,03110 Michael Creek Apt. 592,2025-01-06,2025-01-11
4811,886,2024-11-14,Delivered,2781.43,7.8,PayPal,57876 Hebert Mews Apt. 875,8181 Mary Ranch Apt. 016,2024-11-14,2024-11-17
4812,886,2024-10-20,Delivered,3702.44,12.46,Credit Card,2822 Griffith Loop Suite 745,054 Patterson Walks Apt. 539,2024-10-20,2024-10-23
4813,886,2024-05-23,Delivered,2006.12,15.59,PayPal,142 Jason Expressway Suite 243,48796 Walker Cove,2024-05-23,2024-05-24
4814,886,2024-12-15,Delivered,1696.02,8.48,Debit Card,5917 Dunn Lake,4152 Sue Branch Suite 979,2024-12-15,2024-12-18
4815,886,2024-04-29,Delivered,2121.22,5.78,PayPal,51269 Natalie Way Suite 279,158 Jordan Ville,2024-04-29,2024-05-01
4816,886,2024-10-29,Delivered,3795.98,14.55,PayPal,92417 Ortiz Orchard Apt. 736,47043 Cole Causeway,2024-10-29,2024-11-02
4817,886,2024-05-01,Delivered,1072.12,13.5,Credit Card,375 Patrick Shores,942 Kenneth Lodge,2024-05-01,2024-05-05
4818,886,2024-06-06,Delivered,3303.09,11.45,Debit Card,589 Terry Orchard Suite 444,42567 Claudia Terrace Apt. 465,2024-06-06,2024-06-08
4819,886,2024-09-18,Delivered,2627.33,10.1,Credit Card,10421 Johnson Burg Apt. 818,3421 Gregory Knoll Suite 467,2024-09-18,2024-09-18
4820,886,2024-06-01,Delivered,500.94,12.12,PayPal,48738 Adam Union Suite 941,30645 Debra Canyon Suite 241,2024-06-01,2024-06-04
4821,886,2024-06-18,Delivered,7039.01,14.82,Credit Card,814 Williams Dale Apt. 754,387 Margaret Drive Suite 413,2024-06-18,2024-06-23
4822,887,2024-05-29,Delivered,4154.36,7.71,Debit Card,74162 David Skyway,75289 Powers Manor Suite 504,2024-05-29,2024-06-02
4823,887,2024-12-11,Delivered,2112.27,19.01,Credit Card,0317 Carol Hill Apt. 074,24225 Copeland Islands,2024-12-11,2024-12-11
4824,887,2024-12-04,Delivered,2004.31,16.61,PayPal,19429 James Cape,6762 Rogers Spring,2024-12-04,2024-12-06
4825,887,2024-08-24,Delivered,2311.9,13.54,PayPal,013 Moore Stream,058 Chambers Courts Suite 798,2024-08-24,2024-08-24
4826,887,2025-01-06,Delivered,1294.95,15.18,PayPal,9808 Sanford Brooks Suite 545,7986 Susan Circle Suite 060,2025-01-06,2025-01-06
4827,887,2024-02-15,Delivered,1895.78,15.03,PayPal,63824 Lynch Lights Apt. 548,8724 Jessica Vista Apt. 715,2024-02-15,2024-02-15
4828,888,2024-03-12,Delivered,3774.84,11.11,Credit Card,4191 Smith River Suite 325,24346 Moore Summit Apt. 800,2024-03-12,2024-03-14
4829,888,2024-12-20,Delivered,2420.26,14.7,PayPal,8471 Jason Drives,3240 Cole Ranch Apt. 409,2024-12-20,2024-12-21
4830,888,2024-10-07,Delivered,3257.75,15.11,PayPal,58431 Murphy Mission Suite 954,845 Hall Walks Suite 781,2024-10-07,2024-10-10
4831,888,2024-07-13,Delivered,212.87,6.19,Credit Card,9524 Jimmy Creek,5233 Kathy Junctions Apt. 000,2024-07-13,2024-07-17
4832,889,2024-12-04,Delivered,5787.55,15.52,Debit Card,72997 Mendoza Forest Suite 417,42887 Berry Cliff,2024-12-04,2024-12-07
4833,889,2024-11-26,Delivered,4444.35,10.39,PayPal,3778 Nicole Drives,57253 Sutton Streets Apt. 610,2024-11-26,2024-11-30
4834,889,2024-10-17,Delivered,6277.14,5.89,PayPal,62044 Campbell Way Suite 424,938 Jones Valleys Suite 561,2024-10-17,2024-10-18
4835,889,2025-01-13,Shipped,763.45,16.77,Credit Card,3737 Timothy Circle,623 John Underpass Suite 966,2025-01-13,2025-01-13
4836,890,2024-10-28,Delivered,1956.58,18.85,Credit Card,608 Herring Cape,9375 Reyes Streets,2024-10-28,2024-10-28
4837,890,2025-01-02,Delivered,692.41,8.69,Debit Card,329 Rodriguez Villages,3410 Mccoy Summit,2025-01-02,2025-01-05
4838,890,2024-11-12,Delivered,2038.74,15.57,Credit Card,0050 White Landing,853 Tammy Hollow,2024-11-12,2024-11-17
4839,890,2024-08-24,Delivered,1931.18,13.9,Debit Card,84701 Erika Lake Apt. 877,0507 Kelley Plain Apt. 768,2024-08-24,2024-08-27
4840,891,2024-12-21,Delivered,3723.48,11.43,Debit Card,391 Maria Lock Suite 454,4875 Turner Road,2024-12-21,2024-12-23
4841,891,2025-01-13,Pending,3550.17,9.42,Debit Card,64561 Danielle Burg Apt. 198,308 Craig Stream,2025-01-13,2025-01-18
4842,891,2024-12-04,Delivered,3502.52,15.79,Credit Card,743 Angela Points,302 Castillo Shoals Suite 636,2024-12-04,2024-12-09
4843,891,2024-12-19,Delivered,3023.92,8.17,Credit Card,97194 Weber Lakes Apt. 420,6851 Kyle Ridges,2024-12-19,2024-12-22
4844,892,2024-07-24,Delivered,2356.64,14.42,Credit Card,3125 Baker Haven,55153 Paula Trail,2024-07-24,2024-07-28
4845,892,2024-11-26,Delivered,6680.68,11.63,Debit Card,184 Cabrera Groves Suite 902,646 Johnson Turnpike Apt. 932,2024-11-26,2024-11-27
4846,892,2023-06-26,Delivered,2128.69,10.69,Credit Card,8780 Peter Keys Apt. 856,11452 Michael Village Apt. 342,2023-06-26,2023-06-30
4847,892,2023-08-27,Delivered,4436.03,11.36,Credit Card,96677 Thomas Shore Suite 154,0335 Darlene Shore Apt. 145,2023-08-27,2023-08-28
4848,892,2024-02-05,Delivered,86.78,12.74,Credit Card,23690 Richard Dale,771 William Burg,2024-02-05,2024-02-07
4849,892,2024-04-26,Delivered,4187.26,12.04,Credit Card,70906 Brett Road Apt. 300,0746 Trevor Corners Apt. 629,2024-04-26,2024-04-28
4850,893,2024-11-10,Delivered,1736.82,17.73,PayPal,48668 Juan Curve,483 Hernandez Roads Apt. 914,2024-11-10,2024-11-11
4851,894,2024-03-18,Delivered,1219.48,15.18,PayPal,2301 Rosario Stravenue Suite 470,9807 Nielsen Squares,2024-03-18,2024-03-20
4852,894,2024-01-02,Delivered,3498.57,14.76,PayPal,4131 Jessica Causeway,083 Stewart Ramp,2024-01-02,2024-01-02
4853,894,2024-11-04,Delivered,2133.16,18.04,Credit Card,018 Carol Ways Suite 480,00934 Simpson Villages,2024-11-04,2024-11-08
4854,894,2024-12-03,Delivered,1156.46,5.3,Credit Card,607 Foley Course Suite 782,92103 Boyd Skyway,2024-12-03,2024-12-03
4855,894,2024-11-13,Delivered,6355.37,8.59,Debit Card,1278 David Port,742 Elizabeth Hill,2024-11-13,2024-11-18
4856,895,2024-02-20,Delivered,2893.06,17.85,PayPal,842 Juan Crossing Suite 261,08777 Rodriguez Fork Suite 677,2024-02-20,2024-02-21
4857,895,2023-09-24,Delivered,853.47,7.34,Debit Card,312 Amber Points,669 Meghan Lodge Apt. 881,2023-09-24,2023-09-24
4858,895,2023-08-02,Delivered,3107.67,7.74,Debit Card,8900 Case Light Apt. 612,52305 Woods Flats,2023-08-02,2023-08-06
4859,895,2023-08-09,Delivered,857.71,9.79,Debit Card,725 Thomas Cape,4513 Winters Falls Apt. 593,2023-08-09,2023-08-10
4860,895,2024-09-07,Delivered,1553.21,14.53,Credit Card,14731 Amy Club Suite 729,141 Latasha Meadows Apt. 176,2024-09-07,2024-09-10
4861,895,2023-07-19,Delivered,1050.51,10.55,Credit Card,0791 Johnson Mission Suite 236,6329 Kayla Crossing,2023-07-19,2023-07-23
4862,895,2024-06-03,Delivered,3539.96,19.21,Debit Card,13432 Wilson Place Suite 631,15229 Sandy Mountain,2024-06-03,2024-06-06
4863,896,2024-01-27,Delivered,1336.12,10.77,PayPal,50732 Jones Expressway Suite 242,052 Christina Dam Apt. 332,2024-01-27,2024-01-30
4864,896,2024-02-21,Delivered,1910.69,18.98,Credit Card,0906 Ramirez Crest,3244 Torres Ramp,2024-02-21,2024-02-24
4865,896,2024-05-11,Delivered,2482.5,11.8,Debit Card,8815 Lynch Prairie Suite 511,904 Shah Union,2024-05-11,2024-05-11
4866,896,2024-03-31,Delivered,3163.5,16.08,Debit Card,28920 Hamilton Parkways,7912 Davis Ramp,2024-03-31,2024-04-05
4867,897,2024-12-18,Delivered,689.96,14.61,Debit Card,947 Wade Parks Suite 396,3692 Erica Trace Apt. 750,2024-12-18,2024-12-21
4868,897,2024-06-20,Delivered,4454.56,14.95,Debit Card,7631 Andrew Lakes Suite 132,101 Ashley View,2024-06-20,2024-06-23
4869,897,2024-12-11,Delivered,2878.64,17.52,Debit Card,359 Joseph Forges,42261 Kevin Drive Suite 613,2024-12-11,2024-12-13
4870,897,2024-04-13,Delivered,6637.36,9.16,Credit Card,7279 Watkins Crossroad,15838 Joseph Lake,2024-04-13,2024-04-17
4871,897,2024-04-13,Delivered,4752.55,11.79,Debit Card,515 Dawson Groves Apt. 661,621 White Junctions Apt. 694,2024-04-13,2024-04-14
4872,897,2024-05-02,Delivered,5262.98,17.13,Credit Card,2988 Stacy Mission Suite 338,8269 Robert Stream Suite 206,2024-05-02,2024-05-05
4873,898,2024-10-17,Delivered,2415.03,6.57,Debit Card,37575 Phillip Ridge Apt. 810,28452 Lewis Street,2024-10-17,2024-10-19
4874,898,2024-08-30,Delivered,874.39,12.23,Debit Card,3946 Cristian Groves,02355 Daugherty Squares,2024-08-30,2024-09-04
4875,898,2024-11-22,Delivered,3445.02,19.37,PayPal,58306 Adams Mission,157 Jennifer Manor,2024-11-22,2024-11-27
4876,899,2024-06-28,Delivered,4476.61,7.9,Debit Card,6434 Holly Alley,525 Rogers Street Apt. 146,2024-06-28,2024-06-29
4877,900,2024-09-12,Delivered,1175.1,16.89,PayPal,791 Willis Ramp Apt. 672,16000 Ernest Wells,2024-09-12,2024-09-15
4878,900,2024-11-17,Delivered,1250.5,18.45,PayPal,521 Griffin Land,958 Smith Cliffs Suite 632,2024-11-17,2024-11-22
4879,900,2024-09-18,Delivered,1722.35,17.89,Debit Card,78999 Douglas Loop,6266 Dale Club,2024-09-18,2024-09-18
4880,900,2024-09-30,Delivered,7422.7,6.69,Debit Card,70079 Sean Point,80528 Taylor Ports Suite 419,2024-09-30,2024-10-02
4881,900,2025-01-05,Delivered,2139.81,15.05,Credit Card,511 James Light Apt. 989,209 Butler Stream,2025-01-05,2025-01-07
4882,900,2024-09-24,Delivered,1633.17,14.55,Debit Card,860 King Turnpike Suite 107,167 Amy Mills Apt. 016,2024-09-24,2024-09-29
4883,900,2024-09-07,Delivered,1327.52,18.12,Credit Card,571 Carter Place Apt. 523,202 Mcdaniel Vista,2024-09-07,2024-09-07
4884,901,2025-01-07,Delivered,768.62,15.5,Credit Card,588 Isabel Manor Suite 309,215 Mclaughlin Lake Suite 336,2025-01-07,2025-01-10
4885,901,2024-05-16,Delivered,5028.66,19.79,Debit Card,088 Deborah Cove,17124 Stout Center,2024-05-16,2024-05-21
4886,901,2023-10-08,Delivered,3721.36,15.63,Credit Card,30982 Joseph Crest,6920 Ronald Roads Apt. 398,2023-10-08,2023-10-09
4887,901,2024-05-28,Delivered,7094.81,18.66,Debit Card,812 Bryant Haven Suite 784,378 Melinda Forge Suite 721,2024-05-28,2024-05-30
4888,903,2023-12-07,Delivered,3000.84,15.03,Debit Card,618 Monica Pine Suite 861,25145 Tony Knoll,2023-12-07,2023-12-07
4889,904,2024-12-04,Delivered,2270.99,9.88,Debit Card,33553 Moore Plaza,83326 Lucas Union Suite 350,2024-12-04,2024-12-04
4890,904,2024-10-31,Delivered,4315.12,17.92,Debit Card,612 Blake Alley,3861 Sanders Shoals,2024-10-31,2024-11-02
4891,904,2024-09-11,Delivered,6509.68,13.91,PayPal,0190 Lawrence Manors,67521 Emily Prairie,2024-09-11,2024-09-16
4892,904,2025-01-07,Delivered,1735.07,19.57,Credit Card,6001 Lloyd Park,99710 Williams Loop,2025-01-07,2025-01-12
4893,904,2024-10-19,Delivered,1199.47,15.04,PayPal,345 Schroeder Ridges,4117 Douglas Courts Apt. 343,2024-10-19,2024-10-19
4894,904,2025-01-07,Delivered,1034.16,19.22,PayPal,71138 Clark Locks,9263 Herrera Forest Suite 460,2025-01-07,2025-01-10
4895,904,2024-09-01,Delivered,5416.86,17.66,Debit Card,06070 Oneal Overpass,250 Daniel Port,2024-09-01,2024-09-03
4896,904,2024-08-14,Delivered,2286.78,14.71,Debit Card,43008 Kevin Ranch,696 John Mount Suite 956,2024-08-14,2024-08-15
4897,904,2024-11-10,Delivered,3686.44,6.33,PayPal,723 Cunningham Mall Suite 425,960 Romero Square,2024-11-10,2024-11-13
4898,904,2024-09-15,Delivered,1934.74,19.96,Credit Card,3432 Erica Port,7972 Gould Rapids Suite 718,2024-09-15,2024-09-17
4899,905,2024-10-24,Delivered,2612.49,17.43,Debit Card,4850 Gonzales Ridge,94900 Wilkins Prairie,2024-10-24,2024-10-27
4900,905,2024-12-31,Delivered,808.98,11.04,Credit Card,6444 Emily Row Apt. 699,0989 Tammy Drive Apt. 671,2024-12-31,2025-01-05
4901,905,2024-10-31,Delivered,2342.78,5.82,Credit Card,0315 Evans Stream,0644 Phelps Corner Suite 337,2024-10-31,2024-10-31
4902,905,2024-10-12,Delivered,1388.0,10.88,PayPal,1990 Jackson Vista Suite 777,58567 Marshall Route,2024-10-12,2024-10-15
4903,906,2024-12-01,Delivered,1117.6,15.42,Debit Card,7131 Ashley Plaza,181 Jimmy Highway,2024-12-01,2024-12-04
4904,907,2024-03-22,Delivered,1667.45,16.19,Debit Card,533 Amanda Estates,5960 Tiffany Springs Apt. 608,2024-03-22,2024-03-27
4905,907,2024-05-20,Delivered,1084.25,12.2,Credit Card,036 Gill Loop Apt. 814,03439 Brennan Plaza Suite 705,2024-05-20,2024-05-22
4906,907,2023-09-20,Delivered,612.68,11.5,Debit Card,90705 Davies Parks,0339 Ricardo Haven,2023-09-20,2023-09-20
4907,907,2024-10-28,Delivered,1023.39,16.28,Credit Card,7948 Jeanette Rest Suite 421,263 Diaz Radial,2024-10-28,2024-10-29
4908,907,2023-10-16,Delivered,2738.44,14.18,PayPal,2327 Spencer Center Suite 906,683 Julian Heights,2023-10-16,2023-10-21
4909,907,2024-05-24,Delivered,1257.61,14.55,Credit Card,471 Kathryn Bypass Suite 516,126 Henderson Neck Suite 862,2024-05-24,2024-05-27
4910,907,2024-11-18,Delivered,1036.06,10.02,PayPal,2139 Smith Inlet Suite 064,55669 Campos Corners Suite 213,2024-11-18,2024-11-19
4911,907,2024-10-20,Delivered,7813.75,18.13,Debit Card,9158 Washington Creek,3667 Vaughn Lake,2024-10-20,2024-10-20
4912,907,2024-08-09,Delivered,3516.43,18.36,Credit Card,323 William Summit Apt. 259,199 Mary Coves Apt. 626,2024-08-09,2024-08-09
4913,907,2025-01-09,Shipped,1478.31,17.05,Credit Card,412 Miller Ramp Suite 852,3283 Greer Prairie,2025-01-09,2025-01-09
4914,907,2024-04-27,Delivered,675.81,10.97,Debit Card,61803 Rachel Spurs,68743 Nolan Keys,2024-04-27,2024-04-27
4915,908,2024-01-07,Delivered,5046.2,11.5,PayPal,64734 Ashley Glens,576 Clarke Square,2024-01-07,2024-01-07
4916,909,2024-11-25,Delivered,4302.11,11.9,PayPal,254 Ryan Isle,952 Nicole Forks,2024-11-25,2024-11-28
4917,909,2024-12-26,Delivered,920.02,11.46,Debit Card,817 Lang Alley Apt. 231,090 Rivera Branch,2024-12-26,2024-12-30
4918,909,2024-12-06,Delivered,6155.1,11.19,Debit Card,8891 Liu Court,05319 Maria Turnpike,2024-12-06,2024-12-06
4919,910,2024-09-27,Delivered,3726.14,11.92,Credit Card,390 Davis Underpass Suite 174,564 Natalie Knoll Suite 105,2024-09-27,2024-10-01
4920,910,2024-08-19,Delivered,2337.63,8.28,Debit Card,9600 Mann Fork Suite 635,873 Flores Roads Apt. 722,2024-08-19,2024-08-22
4921,910,2024-09-19,Delivered,3270.12,12.76,Debit Card,8013 Patel Course Suite 779,79266 Thomas Forest,2024-09-19,2024-09-23
4922,911,2025-01-01,Delivered,1100.87,7.3,Debit Card,551 Johnny Pass,22767 Wright Camp Apt. 544,2025-01-01,2025-01-04
4923,911,2025-01-04,Delivered,3457.47,16.11,PayPal,485 Fisher Parkways,134 Meyer Orchard Apt. 247,2025-01-04,2025-01-05
4924,912,2024-08-27,Delivered,1911.13,19.8,Credit Card,24976 Jessica Union Suite 988,370 Gutierrez Divide Suite 962,2024-08-27,2024-08-27
